chr1	chunk1_start	chunk1_end	chr2	chunk2_start	chunk2_end	contactCount	p-value	q-value
10	31000000	32000000	11	5000000	6000000	17	8.097628999999999e-37	2.594207e-34
10	32000000	33000000	11	5000000	6000000	21	7.737118000000002e-47	2.979761e-44
10	33000000	34000000	11	5000000	6000000	14	2.394053e-28	6.356734e-26
10	34000000	35000000	11	5000000	6000000	4	6.272454e-07	0.0001156668
10	35000000	36000000	11	5000000	6000000	14	2.142208e-28	5.697016e-26
10	36000000	37000000	11	5000000	6000000	18	4.792425999999999e-39	1.605125e-36
10	37000000	38000000	11	5000000	6000000	10	2.452791e-21	5.497671999999999e-19
10	38000000	39000000	11	5000000	6000000	9	8.189119000000001e-20	1.780138e-17
10	43000000	44000000	11	5000000	6000000	21	4.659114e-47	1.8000639999999998e-44
10	44000000	45000000	11	5000000	6000000	9	9.478251999999999e-19	2.012859e-16
10	45000000	46000000	11	5000000	6000000	20	9.375233000000001e-45	3.490656e-42
10	47000000	48000000	11	5000000	6000000	4	7.889854e-08	1.463067e-05
10	48000000	49000000	11	5000000	6000000	6	8.106755999999999e-13	1.560602e-10
10	49000000	50000000	11	5000000	6000000	12	8.782817e-26	2.1937720000000003e-23
10	50000000	51000000	11	5000000	6000000	16	6.357967e-34	1.914351e-31
10	52000000	53000000	11	5000000	6000000	14	1.7183429999999997e-29	4.681897e-27
10	53000000	54000000	11	5000000	6000000	19	2.404593e-42	8.601738e-40
10	54000000	55000000	11	5000000	6000000	22	5.601085999999999e-49	2.226579e-46
10	55000000	56000000	11	5000000	6000000	10	2.057097e-20	4.530497e-18
10	56000000	57000000	11	5000000	6000000	14	1.97203e-30	5.503355999999999e-28
10	57000000	58000000	11	5000000	6000000	8	2.953966e-16	6.004613000000001e-14
10	58000000	59000000	11	5000000	6000000	10	7.504383000000001e-21	1.6661900000000001e-18
10	59000000	60000000	11	5000000	6000000	15	3.867622e-32	1.118168e-29
10	60000000	61000000	11	5000000	6000000	11	5.389444999999999e-22	1.230105e-19
10	61000000	62000000	11	5000000	6000000	19	2.504146e-41	8.77317e-39
10	62000000	63000000	11	5000000	6000000	19	3.753584e-41	1.312357e-38
10	63000000	64000000	11	5000000	6000000	13	1.47242e-26	3.746705e-24
10	64000000	65000000	11	5000000	6000000	16	2.5548229999999997e-33	7.605418e-31
10	65000000	66000000	11	5000000	6000000	15	2.30524e-31	6.559663e-29
10	66000000	67000000	11	5000000	6000000	18	4.0125479999999995e-41	1.4019399999999999e-38
10	67000000	68000000	11	5000000	6000000	11	5.883465000000001e-23	1.372146e-20
10	68000000	69000000	11	5000000	6000000	13	3.072942e-27	7.937805999999999e-25
10	69000000	70000000	11	5000000	6000000	17	6.5496110000000005e-37	2.10193e-34
10	70000000	71000000	11	5000000	6000000	12	2.8843109999999998e-24	6.951064999999999e-22
10	71000000	72000000	11	5000000	6000000	10	2.1869110000000003e-19	4.7030340000000004e-17
10	72000000	73000000	11	5000000	6000000	11	8.317868999999999e-22	1.888724e-19
10	73000000	74000000	11	5000000	6000000	16	2.1258310000000002e-33	6.336549e-31
10	74000000	75000000	11	5000000	6000000	12	1.8448509999999996e-24	4.4677550000000005e-22
10	75000000	76000000	11	5000000	6000000	18	3.374882e-39	1.1329839999999999e-36
10	76000000	77000000	11	5000000	6000000	12	2.350169e-24	5.674017e-22
10	77000000	78000000	11	5000000	6000000	19	2.1938850000000002e-41	7.693207e-39
10	78000000	79000000	11	5000000	6000000	13	2.23226e-26	5.659547e-24
10	79000000	80000000	11	5000000	6000000	10	6.256964999999999e-19	1.3324180000000002e-16
10	80000000	81000000	11	5000000	6000000	17	1.600818e-35	5.001818e-33
10	81000000	82000000	11	5000000	6000000	9	2.8332329999999998e-18	5.975215e-16
10	82000000	83000000	11	5000000	6000000	19	7.574559999999999e-42	2.682491e-39
10	83000000	84000000	11	5000000	6000000	11	2.2061420000000002e-23	5.192518e-21
10	84000000	85000000	11	5000000	6000000	17	1.1993409999999999e-36	3.8276379999999995e-34
10	85000000	86000000	11	5000000	6000000	12	9.609733000000001e-25	2.343424e-22
10	86000000	87000000	11	5000000	6000000	12	1.110277e-24	2.7040210000000003e-22
10	87000000	88000000	11	5000000	6000000	16	4.483552999999999e-35	1.3851139999999998e-32
10	88000000	89000000	11	5000000	6000000	15	3.8934199999999994e-32	1.125556e-29
10	89000000	90000000	11	5000000	6000000	9	3.540141e-18	7.455822000000001e-16
10	90000000	91000000	11	5000000	6000000	9	2.989512e-17	6.175551e-15
10	91000000	92000000	11	5000000	6000000	6	5.415267e-11	1.0228729999999998e-08
10	92000000	93000000	11	5000000	6000000	12	3.8763e-24	9.312662000000001e-22
10	93000000	94000000	11	5000000	6000000	7	3.380921e-13	6.547079e-11
10	94000000	95000000	11	5000000	6000000	8	3.467073e-15	6.907065999999999e-13
10	95000000	96000000	11	5000000	6000000	15	4.7347479999999996e-31	1.339431e-28
10	96000000	97000000	11	5000000	6000000	15	4.1039730000000005e-32	1.1856069999999999e-29
10	97000000	98000000	11	5000000	6000000	33	2.1040559999999997e-77	1.1224589999999997e-74
10	98000000	99000000	11	5000000	6000000	17	3.4721480000000005e-36	1.097094e-33
10	99000000	100000000	11	5000000	6000000	14	1.793515e-28	4.7789819999999995e-26
10	100000000	101000000	11	5000000	6000000	23	3.5181769999999994e-52	1.4685469999999999e-49
10	101000000	102000000	11	5000000	6000000	21	6.707359999999999e-46	2.536714e-43
10	102000000	103000000	11	5000000	6000000	7	6.413329000000001e-13	1.236364e-10
10	103000000	104000000	11	5000000	6000000	14	5.008717e-29	1.350797e-26
10	104000000	105000000	11	5000000	6000000	9	2.9238569999999994e-17	6.040736999999999e-15
10	105000000	106000000	11	5000000	6000000	20	8.386057e-43	3.0235929999999997e-40
10	106000000	107000000	11	5000000	6000000	11	1.2277730000000002e-21	2.7747490000000006e-19
10	107000000	108000000	11	5000000	6000000	17	1.355531e-37	4.4201579999999994e-35
10	108000000	109000000	11	5000000	6000000	16	3.944478e-34	1.1924179999999998e-31
10	109000000	110000000	11	5000000	6000000	15	1.408657e-31	4.0260609999999995e-29
10	110000000	111000000	11	5000000	6000000	14	4.837979e-30	1.3358889999999998e-27
10	111000000	112000000	11	5000000	6000000	17	1.66423e-36	5.2929679999999994e-34
10	112000000	113000000	11	5000000	6000000	19	2.7438839999999997e-40	9.446348e-38
10	113000000	114000000	11	5000000	6000000	12	5.764783e-25	1.412499e-22
10	114000000	115000000	11	5000000	6000000	14	2.0967759999999997e-28	5.577369e-26
10	115000000	116000000	11	5000000	6000000	13	4.132314e-26	1.040316e-23
10	116000000	117000000	11	5000000	6000000	15	8.938928e-31	2.5133269999999998e-28
10	117000000	118000000	11	5000000	6000000	18	2.884815e-40	9.926335000000001e-38
10	118000000	119000000	11	5000000	6000000	21	6.539859e-46	2.4735679999999994e-43
10	119000000	120000000	11	5000000	6000000	18	1.6761549999999998e-38	5.55975e-36
10	120000000	121000000	11	5000000	6000000	15	7.974294e-31	2.24512e-28
10	121000000	122000000	11	5000000	6000000	21	3.644922e-46	1.385102e-43
10	122000000	123000000	11	5000000	6000000	20	1.4662339999999997e-43	5.337911999999998e-41
10	123000000	124000000	11	5000000	6000000	12	7.112751e-24	1.6961229999999997e-21
10	124000000	125000000	11	5000000	6000000	16	1.7969e-33	5.364424e-31
10	125000000	126000000	11	5000000	6000000	7	3.108013e-13	6.022145e-11
10	126000000	127000000	11	5000000	6000000	8	5.242751e-15	1.0399559999999999e-12
10	127000000	128000000	11	5000000	6000000	15	3.788958e-31	1.073654e-28
10	128000000	129000000	11	5000000	6000000	16	1.412585e-34	4.3138639999999996e-32
10	129000000	130000000	11	5000000	6000000	11	6.485499e-22	1.477094e-19
10	130000000	131000000	11	5000000	6000000	6	9.688442e-12	1.8491629999999998e-09
10	131000000	132000000	11	5000000	6000000	9	2.016821e-18	4.261033e-16
10	132000000	133000000	11	5000000	6000000	15	1.0320819999999999e-33	3.095e-31
10	133000000	134000000	11	5000000	6000000	9	1.049214e-18	2.226532e-16
10	134000000	135000000	11	5000000	6000000	10	1.7338540000000004e-20	3.824999e-18
10	135000000	136000000	11	5000000	6000000	4	2.3803080000000004e-08	4.421081e-06
10	0	1000000	11	6000000	7000000	17	2.339626e-37	7.586149e-35
10	1000000	2000000	11	6000000	7000000	12	7.362623e-25	1.799792e-22
10	2000000	3000000	11	6000000	7000000	23	2.2352599999999997e-52	9.363457999999999e-50
10	3000000	4000000	11	6000000	7000000	25	2.714114e-54	1.166652e-51
10	4000000	5000000	11	6000000	7000000	14	8.385623e-28	2.1955500000000003e-25
10	5000000	6000000	11	6000000	7000000	16	1.875188e-32	5.473939e-30
10	6000000	7000000	11	6000000	7000000	30	3.462152999999999e-67	1.7104409999999995e-64
10	7000000	8000000	11	6000000	7000000	24	1.491244e-53	6.338467e-51
10	8000000	9000000	11	6000000	7000000	30	1.9714079999999997e-67	9.763630999999998e-65
10	9000000	10000000	11	6000000	7000000	11	3.6312700000000003e-22	8.322616e-20
10	10000000	11000000	11	6000000	7000000	18	5.4741939999999996e-39	1.831471e-36
10	11000000	12000000	11	6000000	7000000	19	4.6944930000000005e-40	1.609911e-37
10	12000000	13000000	11	6000000	7000000	32	8.312417999999998e-74	4.327669e-71
10	13000000	14000000	11	6000000	7000000	20	1.259222e-41	4.4393259999999994e-39
10	14000000	15000000	11	6000000	7000000	28	3.802162999999999e-62	1.7891629999999997e-59
10	15000000	16000000	11	6000000	7000000	22	1.2549919999999999e-47	4.8884879999999995e-45
10	16000000	17000000	11	6000000	7000000	31	4.812936e-71	2.454136e-68
10	17000000	18000000	11	6000000	7000000	13	2.33909e-26	5.926809e-24
10	18000000	19000000	11	6000000	7000000	7	1.144712e-13	2.23665e-11
10	19000000	20000000	11	6000000	7000000	16	3.748362e-34	1.133802e-31
10	20000000	21000000	11	6000000	7000000	14	3.1380169999999995e-28	8.304826e-26
10	21000000	22000000	11	6000000	7000000	26	7.400302999999999e-57	3.286526e-54
10	22000000	23000000	11	6000000	7000000	23	7.27437e-50	2.9353379999999996e-47
10	23000000	24000000	11	6000000	7000000	23	8.599799e-50	3.466223e-47
10	24000000	25000000	11	6000000	7000000	15	8.071512e-30	2.21573e-27
10	25000000	26000000	11	6000000	7000000	16	7.336714e-33	2.1644669999999997e-30
10	26000000	27000000	11	6000000	7000000	11	2.393811e-22	5.508928999999999e-20
10	27000000	28000000	11	6000000	7000000	20	2.1248799999999996e-42	7.608237e-40
10	28000000	29000000	11	6000000	7000000	24	2.8392659999999993e-52	1.187203e-49
10	29000000	30000000	11	6000000	7000000	23	8.443168999999999e-50	3.4036879999999993e-47
10	30000000	31000000	11	6000000	7000000	28	3.5835359999999993e-62	1.6873199999999997e-59
10	31000000	32000000	11	6000000	7000000	26	3.959825999999999e-58	1.781784e-55
10	32000000	33000000	11	6000000	7000000	12	1.610013e-23	3.800504e-21
10	33000000	34000000	11	6000000	7000000	13	6.028328e-25	1.4763659999999998e-22
10	34000000	35000000	11	6000000	7000000	12	7.515116000000001e-23	1.749403e-20
10	35000000	36000000	11	6000000	7000000	17	3.429812e-34	1.03847e-31
10	36000000	37000000	11	6000000	7000000	21	5.683651999999998e-45	2.122701e-42
10	37000000	38000000	11	6000000	7000000	12	2.7977490000000002e-25	6.899153000000001e-23
10	38000000	39000000	11	6000000	7000000	5	6.466703e-10	1.213678e-07
10	43000000	44000000	11	6000000	7000000	13	6.064976999999999e-26	1.5217610000000002e-23
10	44000000	45000000	11	6000000	7000000	13	1.890879e-27	4.908616e-25
10	45000000	46000000	11	6000000	7000000	12	8.137847000000002e-24	1.9374589999999998e-21
10	47000000	48000000	11	6000000	7000000	13	5.027915e-28	1.323422e-25
10	48000000	49000000	11	6000000	7000000	4	6.142712000000001e-08	1.139726e-05
10	49000000	50000000	11	6000000	7000000	10	4.0825310000000003e-20	8.938256e-18
10	50000000	51000000	11	6000000	7000000	24	2.376221e-52	9.949415e-50
10	52000000	53000000	11	6000000	7000000	19	1.958815e-40	6.764837e-38
10	53000000	54000000	11	6000000	7000000	19	8.737908999999998e-41	3.0393229999999995e-38
10	54000000	55000000	11	6000000	7000000	18	2.580181e-37	8.356726e-35
10	55000000	56000000	11	6000000	7000000	23	2.0380599999999997e-51	8.413405999999998e-49
10	56000000	57000000	11	6000000	7000000	6	3.8211509999999996e-11	7.237061e-09
10	57000000	58000000	11	6000000	7000000	10	4.06375e-20	8.897982e-18
10	58000000	59000000	11	6000000	7000000	13	4.396117e-27	1.131512e-24
10	59000000	60000000	11	6000000	7000000	15	6.582465999999999e-31	1.856209e-28
10	60000000	61000000	11	6000000	7000000	11	4.292334e-21	9.568651999999999e-19
10	61000000	62000000	11	6000000	7000000	20	3.186e-42	1.136433e-39
10	62000000	63000000	11	6000000	7000000	17	9.077191999999999e-35	2.7831389999999996e-32
10	63000000	64000000	11	6000000	7000000	19	1.109725e-39	3.769714e-37
10	64000000	65000000	11	6000000	7000000	14	2.194334e-27	5.689631e-25
10	65000000	66000000	11	6000000	7000000	25	1.0239259999999999e-54	4.426098e-52
10	66000000	67000000	11	6000000	7000000	10	3.9075160000000005e-20	8.560369e-18
10	67000000	68000000	11	6000000	7000000	15	1.4868379999999998e-31	4.2476640000000003e-29
10	68000000	69000000	11	6000000	7000000	17	9.735733999999999e-36	3.0554429999999997e-33
10	69000000	70000000	11	6000000	7000000	21	1.988922e-45	7.476025e-43
10	70000000	71000000	11	6000000	7000000	23	1.0374489999999998e-49	4.174951e-47
10	71000000	72000000	11	6000000	7000000	16	4.414632e-32	1.2742349999999997e-29
10	72000000	73000000	11	6000000	7000000	18	4.255284e-37	1.371263e-34
10	73000000	74000000	11	6000000	7000000	24	1.454438e-51	6.015454999999999e-49
10	74000000	75000000	11	6000000	7000000	21	4.8778389999999995e-45	1.823377e-42
10	75000000	76000000	11	6000000	7000000	21	3.775469e-45	1.4135969999999999e-42
10	76000000	77000000	11	6000000	7000000	26	1.470711e-57	6.584874e-55
10	77000000	78000000	11	6000000	7000000	19	7.962206999999999e-40	2.7159649999999997e-37
10	78000000	79000000	11	6000000	7000000	19	2.039427e-39	6.880687999999999e-37
10	79000000	80000000	11	6000000	7000000	13	1.383786e-24	3.361959e-22
10	80000000	81000000	11	6000000	7000000	19	7.091627e-39	2.3652169999999997e-36
10	81000000	82000000	11	6000000	7000000	12	2.116838e-24	5.116749999999999e-22
10	82000000	83000000	11	6000000	7000000	11	2.3786170000000002e-21	5.332199e-19
10	83000000	84000000	11	6000000	7000000	11	1.761941e-22	4.066987e-20
10	84000000	85000000	11	6000000	7000000	17	2.980291e-35	9.246159999999999e-33
10	85000000	86000000	11	6000000	7000000	10	2.988506e-19	6.40625e-17
10	86000000	87000000	11	6000000	7000000	28	1.601707e-63	7.634585999999998e-61
10	87000000	88000000	11	6000000	7000000	13	1.526797e-26	3.884215e-24
10	88000000	89000000	11	6000000	7000000	19	1.1027979999999999e-40	3.828075e-38
10	89000000	90000000	11	6000000	7000000	8	3.00371e-15	5.98914e-13
10	90000000	91000000	11	6000000	7000000	9	1.628728e-16	3.32132e-14
10	91000000	92000000	11	6000000	7000000	18	3.0557329999999995e-37	9.880965e-35
10	92000000	93000000	11	6000000	7000000	19	1.4561249999999997e-39	4.930787e-37
10	93000000	94000000	11	6000000	7000000	21	5.639751e-45	2.106476e-42
10	94000000	95000000	11	6000000	7000000	20	4.4871919999999995e-42	1.5966059999999998e-39
10	95000000	96000000	11	6000000	7000000	23	3.713301e-49	1.4807369999999997e-46
10	96000000	97000000	11	6000000	7000000	13	3.702094e-26	9.332133000000001e-24
10	97000000	98000000	11	6000000	7000000	23	5.921477999999999e-49	2.353537e-46
10	98000000	99000000	11	6000000	7000000	22	5.068162e-47	1.957116e-44
10	99000000	100000000	11	6000000	7000000	30	1.1399329999999997e-66	5.600478999999999e-64
10	100000000	101000000	11	6000000	7000000	22	9.481580000000001e-48	3.697989e-45
10	101000000	102000000	11	6000000	7000000	32	2.6214709999999994e-72	1.3497009999999999e-69
10	102000000	103000000	11	6000000	7000000	20	1.0924669999999998e-41	3.85705e-39
10	103000000	104000000	11	6000000	7000000	23	9.357917000000001e-50	3.76915e-47
10	104000000	105000000	11	6000000	7000000	13	2.686938e-25	6.629448e-23
10	105000000	106000000	11	6000000	7000000	18	2.221381e-36	7.046453e-34
10	106000000	107000000	11	6000000	7000000	28	9.409440999999999e-62	4.403450999999999e-59
10	107000000	108000000	11	6000000	7000000	14	6.708678e-29	1.803134e-26
10	108000000	109000000	11	6000000	7000000	10	5.004670999999999e-19	1.0675980000000001e-16
10	109000000	110000000	11	6000000	7000000	18	1.5628320000000001e-37	5.088922999999999e-35
10	110000000	111000000	11	6000000	7000000	8	3.4828720000000006e-15	6.938239000000001e-13
10	111000000	112000000	11	6000000	7000000	24	1.657429e-52	6.958127e-50
10	112000000	113000000	11	6000000	7000000	20	3.9551229999999997e-41	1.382086e-38
10	113000000	114000000	11	6000000	7000000	18	2.2026810000000002e-38	7.290465e-36
10	114000000	115000000	11	6000000	7000000	22	2.930512e-46	1.115461e-43
10	115000000	116000000	11	6000000	7000000	17	2.915044e-34	8.835397e-32
10	116000000	117000000	11	6000000	7000000	24	3.1738499999999996e-51	1.304132e-48
10	117000000	118000000	11	6000000	7000000	11	6.165088e-22	1.404884e-19
10	118000000	119000000	11	6000000	7000000	18	6.772725e-37	2.1729269999999996e-34
10	119000000	120000000	11	6000000	7000000	21	2.44865e-44	9.04968e-42
10	120000000	121000000	11	6000000	7000000	22	2.4756049999999995e-46	9.436324999999999e-44
10	121000000	122000000	11	6000000	7000000	17	1.024397e-34	3.1383749999999997e-32
10	122000000	123000000	11	6000000	7000000	13	2.3567220000000006e-25	5.822509e-23
10	123000000	124000000	11	6000000	7000000	16	5.121564e-32	1.4758779999999998e-29
10	124000000	125000000	11	6000000	7000000	17	1.608073e-34	4.9031359999999997e-32
10	125000000	126000000	11	6000000	7000000	10	4.883511e-19	1.0419450000000001e-16
10	126000000	127000000	11	6000000	7000000	21	4.530076999999999e-44	1.6647320000000002e-41
10	127000000	128000000	11	6000000	7000000	19	1.969457e-39	6.647541e-37
10	128000000	129000000	11	6000000	7000000	14	1.747836e-28	4.658346e-26
10	129000000	130000000	11	6000000	7000000	26	2.794591e-57	1.2473529999999997e-54
10	130000000	131000000	11	6000000	7000000	17	5.802090999999999e-37	1.864632e-34
10	131000000	132000000	11	6000000	7000000	12	1.345253e-24	3.269205e-22
10	132000000	133000000	11	6000000	7000000	8	8.178455e-16	1.65203e-13
10	133000000	134000000	11	6000000	7000000	13	2.1900399999999997e-27	5.67882e-25
10	134000000	135000000	11	6000000	7000000	27	3.7143819999999995e-62	1.7480349999999996e-59
10	135000000	136000000	11	6000000	7000000	5	3.377274e-10	6.346007e-08
10	0	1000000	11	7000000	8000000	17	8.773252e-38	2.870974e-35
10	1000000	2000000	11	7000000	8000000	14	4.832126e-30	1.3343529999999998e-27
10	2000000	3000000	11	7000000	8000000	16	8.56406e-35	2.627208e-32
10	3000000	4000000	11	7000000	8000000	18	2.01614e-37	6.547860999999999e-35
10	4000000	5000000	11	7000000	8000000	16	6.9439e-33	2.05055e-30
10	5000000	6000000	11	7000000	8000000	17	2.9402859999999995e-35	9.122663000000001e-33
10	6000000	7000000	11	7000000	8000000	35	2.5300909999999994e-81	1.3914879999999997e-78
10	7000000	8000000	11	7000000	8000000	14	5.793794e-29	1.559237e-26
10	8000000	9000000	11	7000000	8000000	21	5.755101999999999e-45	2.149212e-42
10	9000000	10000000	11	7000000	8000000	13	3.381512e-27	8.724118e-25
10	10000000	11000000	11	7000000	8000000	13	4.535764e-27	1.16726e-24
10	11000000	12000000	11	7000000	8000000	20	5.015225999999999e-43	1.8127819999999996e-40
10	12000000	13000000	11	7000000	8000000	19	1.16875e-40	4.0557879999999995e-38
10	13000000	14000000	11	7000000	8000000	26	3.046583e-57	1.3590379999999997e-54
10	14000000	15000000	11	7000000	8000000	19	5.745044e-40	1.966229e-37
10	15000000	16000000	11	7000000	8000000	11	1.5345980000000001e-21	3.4593409999999997e-19
10	16000000	17000000	11	7000000	8000000	20	4.149674e-43	1.5018089999999998e-40
10	17000000	18000000	11	7000000	8000000	11	5.249467e-22	1.198607e-19
10	18000000	19000000	11	7000000	8000000	13	5.454583e-28	1.4344160000000002e-25
10	19000000	20000000	11	7000000	8000000	13	3.472669e-27	8.958292e-25
10	20000000	21000000	11	7000000	8000000	26	1.0108919999999999e-58	4.579088e-56
10	21000000	22000000	11	7000000	8000000	16	1.255308e-32	3.682629999999999e-30
10	22000000	23000000	11	7000000	8000000	13	5.798363e-26	1.455341e-23
10	23000000	24000000	11	7000000	8000000	18	7.554718e-38	2.475385e-35
10	24000000	25000000	11	7000000	8000000	22	3.2554390000000004e-47	1.261029e-44
10	25000000	26000000	11	7000000	8000000	13	3.8867339999999996e-26	9.792743e-24
10	26000000	27000000	11	7000000	8000000	10	2.7744630000000004e-20	6.099613e-18
10	27000000	28000000	11	7000000	8000000	27	7.225009999999999e-61	3.354584999999999e-58
10	28000000	29000000	11	7000000	8000000	23	2.584769e-50	1.050642e-47
10	29000000	30000000	11	7000000	8000000	20	8.432173e-43	3.0399820000000002e-40
10	30000000	31000000	11	7000000	8000000	17	4.046819e-35	1.252125e-32
10	31000000	32000000	11	7000000	8000000	13	2.948609e-26	7.452478e-24
10	32000000	33000000	11	7000000	8000000	17	1.0981199999999999e-35	3.442094e-33
10	33000000	34000000	11	7000000	8000000	16	3.399901e-32	9.847076e-30
10	34000000	35000000	11	7000000	8000000	16	2.3103429999999998e-32	6.723757e-30
10	35000000	36000000	11	7000000	8000000	25	2.4156429999999997e-54	1.038937e-51
10	36000000	37000000	11	7000000	8000000	14	2.201175e-28	5.851684999999999e-26
10	37000000	38000000	11	7000000	8000000	11	3.732101e-23	8.738112e-21
10	38000000	39000000	11	7000000	8000000	7	1.48976e-14	2.937133e-12
10	43000000	44000000	11	7000000	8000000	18	2.498415e-38	8.263946e-36
10	44000000	45000000	11	7000000	8000000	8	5.885851000000001e-16	1.191595e-13
10	45000000	46000000	11	7000000	8000000	13	1.873043e-26	4.757452e-24
10	47000000	48000000	11	7000000	8000000	14	7.233194e-31	2.038462e-28
10	48000000	49000000	11	7000000	8000000	7	8.421890999999999e-15	1.6652650000000002e-12
10	49000000	50000000	11	7000000	8000000	10	2.29524e-20	5.051838e-18
10	50000000	51000000	11	7000000	8000000	22	7.650303999999999e-48	2.986794e-45
10	52000000	53000000	11	7000000	8000000	13	2.4771199999999998e-26	6.270685000000001e-24
10	53000000	54000000	11	7000000	8000000	13	1.426717e-26	3.632618e-24
10	54000000	55000000	11	7000000	8000000	19	3.1921450000000002e-40	1.09748e-37
10	55000000	56000000	11	7000000	8000000	14	3.071952e-29	8.323725999999999e-27
10	56000000	57000000	11	7000000	8000000	7	2.019818e-13	3.926525e-11
10	57000000	58000000	11	7000000	8000000	11	1.0258170000000001e-22	2.381084e-20
10	58000000	59000000	11	7000000	8000000	12	5.36081e-25	1.314496e-22
10	59000000	60000000	11	7000000	8000000	18	1.1735339999999999e-38	3.902413e-36
10	60000000	61000000	11	7000000	8000000	11	2.2795990000000004e-21	5.114708e-19
10	61000000	62000000	11	7000000	8000000	23	2.7424079999999997e-50	1.114226e-47
10	62000000	63000000	11	7000000	8000000	15	2.02817e-30	5.657626999999999e-28
10	63000000	64000000	11	7000000	8000000	17	2.8373990000000004e-35	8.807594999999999e-33
10	64000000	65000000	11	7000000	8000000	14	9.80076e-28	2.560679e-25
10	65000000	66000000	11	7000000	8000000	18	9.998816e-38	3.269474e-35
10	66000000	67000000	11	7000000	8000000	11	9.824920999999999e-23	2.281554e-20
10	67000000	68000000	11	7000000	8000000	10	5.118148e-20	1.1184360000000001e-17
10	68000000	69000000	11	7000000	8000000	8	3.583208e-15	7.136575e-13
10	69000000	70000000	11	7000000	8000000	18	2.0734249999999997e-38	6.864627e-36
10	70000000	71000000	11	7000000	8000000	20	1.008589e-42	3.6310660000000003e-40
10	71000000	72000000	11	7000000	8000000	14	8.429543999999999e-28	2.2067989999999998e-25
10	72000000	73000000	11	7000000	8000000	18	1.50774e-37	4.911616e-35
10	73000000	74000000	11	7000000	8000000	12	3.042564e-23	7.136372e-21
10	74000000	75000000	11	7000000	8000000	24	3.1004629999999996e-53	1.3132319999999998e-50
10	75000000	76000000	11	7000000	8000000	16	2.77025e-33	8.242456e-31
10	76000000	77000000	11	7000000	8000000	18	6.432854e-38	2.1112489999999999e-35
10	77000000	78000000	11	7000000	8000000	18	7.697149999999999e-38	2.521337e-35
10	78000000	79000000	11	7000000	8000000	13	1.2282999999999999e-25	3.055124e-23
10	79000000	80000000	11	7000000	8000000	23	1.420739e-48	5.602351999999999e-46
10	80000000	81000000	11	7000000	8000000	18	6.110536e-37	1.962799e-34
10	81000000	82000000	11	7000000	8000000	15	5.898015e-32	1.6976079999999998e-29
10	82000000	83000000	11	7000000	8000000	19	9.195476999999998e-41	3.1975129999999997e-38
10	83000000	84000000	11	7000000	8000000	4	2.3084410000000002e-07	4.268831e-05
10	84000000	85000000	11	7000000	8000000	16	3.0039840000000006e-33	8.93097e-31
10	85000000	86000000	11	7000000	8000000	17	5.008731e-36	1.5789249999999997e-33
10	86000000	87000000	11	7000000	8000000	14	1.099368e-28	2.9423049999999996e-26
10	87000000	88000000	11	7000000	8000000	16	3.668701e-34	1.109925e-31
10	88000000	89000000	11	7000000	8000000	15	2.7913520000000002e-31	7.930175999999999e-29
10	89000000	90000000	11	7000000	8000000	11	3.131722e-22	7.189853e-20
10	90000000	91000000	11	7000000	8000000	11	4.251799e-21	9.478747e-19
10	91000000	92000000	11	7000000	8000000	13	8.26106e-26	2.064568e-23
10	92000000	93000000	11	7000000	8000000	9	7.911603e-17	1.620014e-14
10	93000000	94000000	11	7000000	8000000	19	1.7113749999999998e-40	5.917841e-38
10	94000000	95000000	11	7000000	8000000	12	1.705282e-23	4.0239450000000005e-21
